ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
seed.pwy146	Peptidoglycan Biosynthesis	true	94	0	0	0	rxn00293 rxn00187 rxn00187 rxn00187 rxn00187 rxn10199 rxn00293 rxn00293 rxn03903 rxn00187 rxn02285 rxn00461 rxn03408 rxn02286 rxn02008 rxn02011 
seed.pwy147	Peptidoglycan Biosynthesis 2	true	93	0	0	0	rxn00187 rxn00187 rxn00187 rxn00187 rxn10199 rxn00293 rxn00293 rxn03903 rxn00187 rxn02285 rxn00461 rxn03408 rxn02286 rxn02008 rxn02011 
seed.pwy148	Recycling of Peptidoglycan Amino Acids	false	0	0	0	0	
seed.pwy149	UDP-N-acetylmuramate from Fructose-6-phosphate Biosynthesis	true	88	0	0	0	rxn00555 rxn00293 rxn00293 rxn00293 rxn01505 rxn01485 rxn02285 rxn00461 
seed.pwy150	Alginate metabolism	false	33	0	0	0	rxn01685 rxn01329 
seed.pwy151	CMP-N-acetylneuraminate Biosynthesis	false	33	0	0	0	rxn01316 
seed.pwy152	Capsular Polysaccharides Biosynthesis and Assembly	false	0	0	0	0	
seed.pwy153	Capsular heptose biosynthesis	false	0	0	0	0	
seed.pwy154	Colanic acid biosynthesis	false	0	0	0	0	
seed.pwy155	Legionaminic Acid Biosynthesis	false	0	0	0	0	
seed.pwy156	O-Methyl Phosphoramidate Capsule Modification in Campylobacter	false	0	0	0	0	
seed.pwy157	Rhamnose containing glycans	false	12	0	0	0	rxn10194 
seed.pwy158	Sialic Acid Metabolism	false	26	0	0	0	rxn00555 rxn00293 rxn00293 rxn01316 rxn01485 
seed.pwy159	Streptococcal Hyaluronic Acid Capsule	true	100	0	0	0	rxn00211 rxn00213 
seed.pwy160	Vibrio Polysaccharide (VPS) Biosynthesis	false	0	0	0	0	
seed.pwy161	dTDP-rhamnose synthesis	false	0	0	0	0	
seed.pwy162	linker unit-arabinogalactan synthesis	false	0	0	0	0	
seed.pwy163	mycolic acid synthesis	false	75	0	0	0	rxn05336 rxn05343 rxn05322 
seed.pwy164	KDO2-Lipid A biosynthesis	false	78	2	0	0	rxn02331 rxn02405 rxn06729 rxn01117 rxn03182 rxn03159 rxn03181 rxn03146 rxn06723 
seed.pwy165	LOS core oligosaccharide biosynthesis	false	20	1	0	0	rxn03182 rxn08710 
seed.pwy166	Lipid A-Ara4N pathway ( Polymyxin resistance )	true	100	0	0	0	rxn00211 
seed.pwy167	Lipopolysaccharide-related cluster in Alphaproteobacteria	true	100	0	0	0	rxn03182 rxn03181 
seed.pwy168	Major Outer Membrane Proteins	false	0	0	0	0	
seed.pwy169	Perosamine Synthesis Vibrio	false	33	0	0	0	rxn01329 
seed.pwy170	Vibrio Core Oligosaccharide Biosynthesis	false	75	0	0	0	rxn08711 rxn03182 rxn08710 
seed.pwy171	D-Alanyl Lipoteichoic Acid Biosynthesis	false	0	0	0	0	
seed.pwy172	Teichoic and lipoteichoic acids biosynthesis	false	17	1	0	0	rxn10194 rxn03901 
seed.pwy173	Teichuronic acid biosynthesis	false	37	2	0	0	rxn00211 
seed.pwy174	CBSS-502800.3.peg.2785	false	42	0	0	0	rxn00010 rxn00211 rxn00213 
seed.pwy175	Bacterial RNA-metabolizing Zn-dependent hydrolases	false	0	1	0	0	
seed.pwy176	CBSS-1313.3.peg.391	false	50	0	0	0	rxn13783 rxn01740 
seed.pwy177	CBSS-176279.3.peg.1262	false	0	0	0	0	
seed.pwy178	CBSS-176279.3.peg.868	false	0	0	0	0	
seed.pwy179	CBSS-176280.1.peg.1561	false	50	0	0	0	rxn10194 
seed.pwy180	CBSS-176299.4.peg.1996	false	50	0	0	0	rxn13782 rxn00119 
seed.pwy181	CBSS-196620.1.peg.2477	false	50	0	0	0	rxn05528 rxn00183 rxn03087 
seed.pwy182	CBSS-222523.1.peg.3937	false	0	0	0	0	
seed.pwy183	CBSS-228410.1.peg.134	true	100	0	0	0	rxn01274 
seed.pwy184	CBSS-235.1.peg.567	false	0	0	0	0	
seed.pwy185	CBSS-243277.1.peg.4359	false	0	0	0	0	
seed.pwy186	CBSS-251221.1.peg.1863	true	100	0	0	0	rxn03147 rxn03146 
seed.pwy187	CBSS-257314.1.peg.752	false	0	0	0	0	
seed.pwy188	CBSS-261591.3.peg.3916	false	60	0	0	0	rxn00555 rxn01485 rxn01329 
seed.pwy189	CBSS-266117.6.peg.2476	false	40	1	0	0	rxn01225 
seed.pwy190	CBSS-269801.1.peg.1715	true	100	0	0	0	rxn02175 
seed.pwy191	CBSS-269801.1.peg.1725	false	50	0	0	0	rxn01521 
seed.pwy192	CBSS-281090.3.peg.464	true	100	0	0	0	rxn13782 rxn01740 rxn01740 rxn01740 
seed.pwy193	CBSS-296591.1.peg.2330	false	0	0	0	0	
seed.pwy194	CBSS-312309.3.peg.1965	true	100	0	0	0	rxn00650 rxn13782 rxn00119 
seed.pwy195	CBSS-314225.3.peg.515	true	100	0	0	0	rxn01116 
seed.pwy196	CBSS-316057.3.peg.563	false	0	0	0	0	
seed.pwy197	CBSS-316273.3.peg.227	true	100	0	0	0	rxn10199 
seed.pwy198	CBSS-316279.3.peg.746	false	0	0	0	0	
seed.pwy199	CBSS-320372.3.peg.6046	true	100	0	0	0	rxn01018 rxn00351 rxn01019 
seed.pwy200	CBSS-323097.3.peg.2594	true	100	0	0	0	rxn00239 
seed.pwy201	CBSS-335283.3.peg.454	false	50	0	0	0	rxn13783 
seed.pwy202	CBSS-342610.3.peg.1794	false	50	0	0	0	rxn13783 
seed.pwy203	CBSS-350688.3.peg.1509	false	66	0	0	0	rxn00122 rxn00122 
seed.pwy204	CBSS-393121.3.peg.1913	true	100	0	0	0	rxn13783 rxn13783 
seed.pwy205	CBSS-393123.3.peg.2365	true	100	0	0	0	rxn00132 
seed.pwy206	CBSS-393133.3.peg.2787	true	100	0	0	0	rxn01513 
seed.pwy207	CBSS-562.2.peg.5158 SK3 including	false	0	0	0	0	
seed.pwy208	CBSS-562.2.peg.633	false	0	0	0	0	
seed.pwy209	CBSS-630.2.peg.3360	false	50	0	0	0	rxn04704 
seed.pwy210	CBSS-83332.1.peg.3803	true	100	0	0	0	rxn00947 
seed.pwy211	CBSS-83333.1.peg.946	false	0	0	0	0	
seed.pwy212	CBSS-87626.3.peg.3639	false	33	0	0	0	rxn06600 
seed.pwy213	Competence or DNA damage-inducible protein CinA and related protein families	false	0	0	0	0	
seed.pwy214	Conserved gene cluster associated with Met-tRNA formyltransferase	true	83	0	0	0	rxn13783 rxn13783 rxn13782 rxn01116 rxn05596 
seed.pwy215	Conserved gene cluster possibly involved in RNA metabolism	false	50	0	0	0	rxn13782 
seed.pwy216	EC49-61	false	50	0	0	0	rxn03951 rxn00095 
seed.pwy217	LMPTP YwlE cluster	true	100	0	0	0	rxn00777 rxn00692 rxn00711 
seed.pwy218	NusA-TFII Cluster	true	100	0	0	0	rxn13784 
seed.pwy219	Putative hemin transporter	false	50	0	0	0	rxn05289 
seed.pwy220	Putative sulfate assimilation cluster	false	0	0	0	0	
seed.pwy221	SA:14-24	false	40	0	0	0	rxn00838 rxn13783 
seed.pwy222	Staphylococcus aureus hypothetical repetitive gene loci	false	60	1	0	0	rxn00543 rxn01241 
seed.pwy223	CBSS-354.1.peg.876	false	50	0	0	0	rxn00800 
seed.pwy224	CBSS-584.1.peg.2497	true	100	0	0	0	rxn01255 
seed.pwy225	CBSS-393133.3.peg.695	true	100	0	0	0	rxn13782 rxn13782 rxn13782 
seed.pwy226	CBSS-258594.1.peg.3339	true	100	0	0	0	rxn00656 
seed.pwy227	Cluster Ytf and putative sugar transporter	false	50	0	0	0	rxn06077 
seed.pwy228	Putative sugar ABC transporter (ytf cluster)	false	50	0	0	0	rxn06077 
seed.pwy229	CBSS-320388.3.peg.3759	false	33	0	0	0	rxn00143 
seed.pwy230	CBSS-281309.1.peg.50	false	50	0	0	0	rxn13782 
seed.pwy231	CBSS-393130.3.peg.794	false	66	0	0	0	rxn09310 rxn13782 
seed.pwy232	Cell Division Cluster	true	100	0	0	0	rxn13782 
seed.pwy233	CBSS-344610.3.peg.2335	false	50	0	0	0	rxn03062 rxn05579 
seed.pwy234	CBSS-262719.3.peg.410	false	66	0	0	0	rxn00838 rxn13783 
seed.pwy235	CBSS-280355.3.peg.2835	false	50	0	0	0	rxn00912 rxn02928 rxn01791 
seed.pwy236	CBSS-292415.3.peg.2341	true	100	0	0	0	rxn01274 
seed.pwy237	Conenzyme B12 related Hypothetical: Clusters with cobST	true	100	0	0	0	rxn10476 rxn10476 
seed.pwy238	Putative diaminopropionate ammonia-lyase cluster	false	0	0	0	0	
seed.pwy239	Sporulation-related Hypotheticals	true	100	0	0	0	rxn00461 
seed.pwy240	CBSS-196164.1.peg.1690	false	0	0	0	0	
seed.pwy241	CBSS-196164.1.peg.461	true	100	0	0	0	rxn01629 
seed.pwy242	CBSS-269801.1.peg.809	true	100	0	0	0	rxn00278 rxn13783 
seed.pwy243	CBSS-342610.3.peg.1536	true	100	0	0	0	rxn01274 
seed.pwy244	CBSS-232721.5.peg.360	false	33	0	0	0	rxn03055 
seed.pwy245	CBSS-205914.5.peg.1403	false	50	0	0	0	rxn13783 
seed.pwy246	CBSS-198215.1.peg.1051	false	55	0	0	0	rxn05336 rxn05343 rxn05343 rxn08546 rxn01513 
seed.pwy247	CBSS-218491.3.peg.427	false	50	0	0	0	rxn05343 
seed.pwy248	CBSS-246196.1.peg.364	true	100	0	0	0	rxn00178 rxn05336 
seed.pwy249	Hypothetical Related to Dihydroorotate dehydrogenase	true	100	0	0	0	rxn08335 
seed.pwy250	CBSS-392499.4.peg.4257	true	100	0	0	0	rxn05336 
seed.pwy251	CBSS-323850.3.peg.3269	true	100	0	0	0	rxn00313 rxn01974 
seed.pwy252	CBSS-316407.3.peg.1371	false	0	0	0	0	
seed.pwy253	CBSS-257314.1.peg.488	true	100	0	0	0	rxn13782 
seed.pwy254	CBSS-83331.1.peg.3039	false	66	0	0	0	rxn03958 rxn03843 
seed.pwy255	A Glutathione-dependent Thiol Reductase Assoiated with a Step in Lysine Biosynthesis	true	100	0	0	0	rxn01973 
seed.pwy256	CBSS-84588.1.peg.1247	true	100	0	0	0	rxn09310 rxn01974 
seed.pwy257	YeiH	false	0	0	0	0	
seed.pwy258	CBSS-69014.3.peg.2094	true	100	0	0	0	rxn10122 rxn10122 rxn10122 
seed.pwy259	CBSS-316056.14.peg.1887	false	0	0	0	0	
seed.pwy260	CBSS-265072.7.peg.546	false	0	0	0	0	
seed.pwy261	CBSS-83332.1.peg.1531	true	100	0	0	0	rxn13782 rxn00947 
seed.pwy262	CBSS-222523.1.peg.1311	false	66	0	0	0	rxn00303 rxn00077 
seed.pwy263	CBSS-176299.3.peg.235	false	0	1	0	0	
seed.pwy264	CBSS-176299.4.peg.1292	true	80	0	0	0	rxn00303 rxn00303 rxn00242 rxn13784 
seed.pwy265	CBSS-306254.1.peg.1508	true	100	0	0	0	rxn00414 
seed.pwy266	CBSS-269482.1.peg.1294	true	100	0	0	0	rxn01300 
seed.pwy267	GABA and putrescine metabolism from cluters	true	80	0	0	0	rxn08291 rxn05126 rxn00656 rxn05163 
seed.pwy268	CBSS-288000.5.peg.1793	true	100	0	0	0	rxn00148 
seed.pwy269	CBSS-258594.1.peg.613	true	100	0	0	0	rxn13783 
seed.pwy270	CBSS-393130.3.peg.129	false	0	0	0	0	
seed.pwy271	CBSS-176279.3.peg.298	false	50	0	0	0	rxn00132 
seed.pwy272	A Gram-positive cluster that relates ribosomal protein L28P to a set of uncharacterized proteins	false	33	0	0	0	rxn01116 
seed.pwy273	A Gammaproteobacteria Cluster Relating to Translation	false	75	0	0	0	rxn02331 rxn03908 rxn00770 
seed.pwy274	CBSS-138119.3.peg.2719	false	0	0	0	0	
seed.pwy275	CBSS-188.1.peg.6170	false	0	0	0	0	
seed.pwy276	Sulfatases and sulfatase modifying factor 1	true	100	0	0	0	rxn00756 
seed.pwy277	CBSS-326442.4.peg.1852	false	50	0	0	0	rxn13782 
seed.pwy278	CBSS-49338.1.peg.459	false	0	1	0	0	
seed.pwy279	CBSS-257314.1.peg.676	false	0	0	0	0	
seed.pwy280	CBSS-205922.3.peg.1809	false	0	0	0	0	
seed.pwy281	CBSS-584.1.peg.1352	true	100	0	0	0	rxn01973 
seed.pwy282	CBSS-354.1.peg.1756	false	75	0	0	0	rxn13783 rxn13783 rxn13783 
seed.pwy283	CBSS-584.1.peg.3382	true	100	0	0	0	rxn00247 
seed.pwy284	CBSS-1806.1.peg.1285	false	50	1	0	0	rxn13782 
seed.pwy285	CBSS-164757.7.peg.5020	true	100	0	0	0	rxn05336 
seed.pwy286	CBSS-272569.1.peg.3198	true	100	0	0	0	rxn10122 
seed.pwy287	CBSS-208964.1.peg.3826	true	100	0	0	0	rxn00650 rxn13782 
seed.pwy288	CBSS-89187.3.peg.2957	true	100	0	0	0	rxn13782 
seed.pwy289	Biotin biosynthesis	false	40	0	0	0	rxn00178 rxn02297 rxn02312 rxn00947 
seed.pwy290	Coenzyme A Biosynthesis	false	53	1	0	0	rxn00912 rxn01790 rxn01791 rxn02175 rxn02175 rxn02341 rxn02341 
seed.pwy291	coenzyme M biosynthesis	false	0	0	0	0	
seed.pwy292	Fe-S cluster assembly	true	100	0	0	0	rxn09310 
seed.pwy293	5-FCL-like protein	false	42	0	0	0	rxn00371 rxn00690 rxn00692 
seed.pwy294	Folate Biosynthesis	false	51	2	0	0	rxn01521 rxn00689 rxn00689 rxn00690 rxn00299 rxn00299 rxn13782 rxn00907 rxn01257 rxn01257 rxn00692 rxn01520 
seed.pwy295	Folate Biosynthesis (Phoenix Copy)	false	44	0	0	0	rxn01521 rxn00689 rxn00689 rxn00690 rxn00299 rxn00299 rxn13782 rxn00907 rxn01257 rxn01257 rxn00692 rxn01520 
seed.pwy296	Methanopterin biosynthesis2	false	40	0	0	0	rxn00299 rxn00299 
seed.pwy297	Pterin biosynthesis	false	16	0	0	0	rxn00299 
seed.pwy298	Pterin carbinolamine dehydratase	false	0	0	0	0	
seed.pwy299	Pterin metabolism	false	40	0	0	0	rxn00299 rxn00299 
seed.pwy300	Pterin metabolism 3	false	23	0	0	0	rxn00988 rxn00299 rxn00299 
seed.pwy301	YgfZ	false	70	1	0	0	rxn00973 rxn00973 rxn00790 rxn06600 rxn01018 rxn01255 rxn04704 rxn09310 rxn01465 rxn08335 rxn08335 rxn08335 rxn00799 rxn00300 rxn02373 rxn00085 rxn00262 rxn10122 rxn01362 rxn01100 rxn02937 rxn02988 rxn00770 
seed.pwy302	Lipoic acid metabolism	false	28	0	0	0	rxn06377 rxn06377 
seed.pwy303	NAD and NADP cofactor biosynthesis global	false	25	0	0	0	rxn13783 rxn00262 rxn00077 rxn00083 rxn00083 rxn01670 rxn02402 rxn02988 
seed.pwy304	NAD consumption	true	100	0	0	0	rxn13783 
seed.pwy305	NAD regulation	false	25	0	0	0	rxn00262 rxn02402 rxn02988 
seed.pwy306	PnuC-like transporters	false	0	0	0	0	
seed.pwy307	Pyridoxin(Vitamin B6) Degradation Pathway	false	50	0	0	0	rxn01252 
seed.pwy308	Pyridoxin (Vitamin B6) Biosynthesis	false	58	0	0	0	rxn03909 rxn03951 rxn01331 rxn00781 rxn02914 rxn00208 rxn04070 
seed.pwy309	Menaquinone Biosynthesis via Futalosine	false	33	0	0	0	rxn03893 rxn00143 
seed.pwy310	Menaquinone and Phylloquinone Biosynthesis	false	28	0	0	0	rxn04674 rxn02831 
seed.pwy311	Plastoquinone Biosynthesis	false	0	0	0	0	
seed.pwy312	Tocopherol Biosynthesis	false	0	0	0	0	
seed.pwy313	Ubiquinone Biosynthesis	false	40	2	0	0	rxn03395 rxn03893 
seed.pwy314	Riboflavin, FMN and FAD metabolism	false	58	0	0	0	rxn05040 rxn02474 rxn02475 rxn00122 rxn00300 rxn02475 rxn00122 
seed.pwy315	riboflavin to FAD	false	60	0	0	0	rxn05040 rxn00122 rxn00122 
seed.pwy316	Chlorophyll Biosynthesis	false	20	0	0	0	rxn02733 rxn02733 rxn02733 
seed.pwy317	Cobalamin synthesis	false	35	3	0	0	rxn03514 rxn03512 rxn03540 
seed.pwy318	Coenzyme B12 biosynthesis	false	27	0	0	0	rxn10476 rxn10476 rxn07586 rxn03513 rxn03514 rxn03491 rxn03512 rxn03540 rxn05005 
seed.pwy319	Experimental tye	false	47	0	0	0	rxn00599 rxn02303 rxn04704 rxn00224 rxn01629 rxn00060 rxn00029 rxn02288 rxn05005 
seed.pwy320	Heme and Siroheme Biosynthesis	false	52	0	0	0	rxn00599 rxn02303 rxn04704 rxn00224 rxn01629 rxn06937 rxn00060 rxn00029 rxn02288 rxn05005 
seed.pwy321	Heme biosynthesis orphans	false	0	0	0	0	
seed.pwy322	Thiamin biosynthesis	false	42	0	0	0	rxn02484 rxn09310 rxn09310 rxn05177 rxn02305 rxn02305 rxn00438 rxn09310 
seed.pwy323	DNA structural proteins, bacterial	false	0	0	0	0	
seed.pwy324	2-phosphoglycolate salvage	false	50	0	0	0	rxn01116 
seed.pwy325	DNA Repair Base Excision	false	50	0	0	0	rxn13783 
seed.pwy326	DNA repair, bacterial	false	0	0	0	0	
seed.pwy327	DNA repair, bacterial RecFOR pathway	false	0	0	0	0	
seed.pwy328	DNA repair, bacterial UvrD and related helicases	true	100	0	0	0	rxn13783 
seed.pwy329	DNA-replication	true	90	0	0	0	rxn13783 rxn13783 rxn13783 rxn13783 rxn13783 rxn13783 rxn13783 rxn13783 rxn13783 
seed.pwy330	DNA replication, archaeal	false	0	0	0	0	
seed.pwy331	DNA topoisomerases, Type I, ATP-independent	true	100	0	0	0	rxn13783 
seed.pwy332	DNA topoisomerases, Type II, ATP-dependent	true	100	0	0	0	rxn13783 rxn13783 rxn13783 rxn13783 
seed.pwy333	Late competence	false	0	0	0	0	
seed.pwy334	Bsub-Spore-Coat	false	0	0	0	0	
seed.pwy335	Spore Coat	false	0	0	0	0	
seed.pwy336	2-oxoisovalerate to 2-isopropyl-3-oxosuccinate module	true	100	0	0	0	rxn00902 rxn02789 rxn02789 rxn03062 
seed.pwy337	271-Bsub	false	64	22	0	0	rxn03958 rxn03909 rxn01106 rxn05336 rxn05343 rxn03908 rxn04113 rxn06673 rxn06673 rxn00097 rxn00283 rxn13782 rxn13782 rxn01643 rxn13782 rxn06672 rxn00410 rxn13783 rxn09310 rxn13782 rxn13783 rxn13783 rxn13783 rxn13783 rxn13783 rxn13783 rxn13783 rxn13783 rxn13783 rxn13783 rxn13784 rxn13784 rxn13784 rxn01974 rxn02928 rxn01644 rxn00459 rxn00786 rxn00555 rxn06937 rxn00611 rxn13782 rxn13782 rxn00239 rxn13782 rxn00834 rxn13782 rxn13782 rxn13782 rxn13782 rxn13782 rxn13782 rxn13782 rxn13782 rxn00650 rxn13782 rxn13782 rxn00077 rxn02831 rxn13782 rxn13782 rxn03903 rxn01485 rxn01100 rxn13782 rxn00011 rxn13784 rxn13783 rxn13784 rxn05231 rxn05231 rxn00770 rxn00126 rxn13782 rxn13782 rxn13782 rxn13782 rxn00692 rxn13782 rxn10194 rxn09296 rxn05289 rxn01513 rxn13783 rxn13783 rxn13784 rxn00785 rxn00747 rxn13782 rxn13782 rxn02285 rxn00461 rxn03408 rxn02286 rxn02008 rxn02011 rxn13782 rxn13782 
seed.pwy338	Ammonium metabolism H. pylori	false	58	0	0	0	rxn00231 rxn00414 rxn00350 rxn00085 rxn00187 rxn01257 rxn01257 
seed.pwy339	ArsR methyltransferase fusion	false	40	0	0	0	rxn00141 rxn00126 
seed.pwy340	Aspartate aminotransferase protein family	true	100	0	0	0	rxn03087 
seed.pwy341	At3g61080 homolog	false	0	0	0	0	
seed.pwy342	COG1565	false	28	0	0	0	rxn00299 rxn00299 
seed.pwy343	COG2302	true	100	0	0	0	rxn02008 
seed.pwy344	CR clusters Euk 1	false	50	0	0	0	rxn00777 rxn00785 
seed.pwy345	CR clusters Euk 3	false	0	0	0	0	
seed.pwy346	CR clusters Euk 6 lactateDehB	false	0	0	0	0	
seed.pwy347	CR clusters Euk 7 GlucoseP isomerase	false	0	0	0	0	
seed.pwy348	CRnot mitoch clusters Euk 1	false	72	0	0	0	rxn00441 rxn00973 rxn01241 rxn00799 rxn00505 rxn00505 rxn00248 rxn00781 
seed.pwy349	CSBB-630.2.peg.1023	false	0	0	0	0	
seed.pwy350	Carboxysome FM working copy	false	0	0	0	0	
seed.pwy351	CobW	false	50	0	0	0	rxn00299 rxn00299 rxn03146 
seed.pwy352	Cyp450	true	100	0	0	0	rxn03394 
seed.pwy353	DNA replication, archaeal Isaac	false	0	0	0	0	
seed.pwy354	Deaminase	false	0	0	0	0	
seed.pwy355	ERES Pathogenicity Region	true	100	0	0	0	rxn00459 
seed.pwy356	Experimental-COG3533	false	31	1	0	0	rxn00196 rxn01289 rxn05173 rxn01828 
seed.pwy357	Experimental-DCE degrader	false	50	0	0	0	rxn00086 
seed.pwy358	Experimental-FO	false	50	0	0	0	rxn00832 
seed.pwy359	Experimental-PTPS	false	22	0	0	0	rxn00299 rxn00299 
seed.pwy360	Experimental-Ubiquinone BiosynthesisVDC	false	40	1	0	0	rxn03395 rxn03893 rxn03394 
seed.pwy361	Experimental-yggC	false	0	0	0	0	
seed.pwy362	Experimental -Creatinine degradation	false	0	0	0	0	
seed.pwy363	Experimental - hydroxyproline metabolism	false	66	0	0	0	rxn02360 rxn00183 rxn00196 rxn02359 
seed.pwy364	Experimental Iddo 1	true	100	0	0	0	rxn06673 rxn00786 rxn00303 rxn00303 
seed.pwy365	Experimental Sulfur transfer Archaea	false	61	0	0	0	rxn00126 rxn00566 rxn00566 rxn00740 rxn09310 rxn00649 rxn13782 rxn01300 rxn00952 rxn05957 rxn02341 
seed.pwy366	Folate Biosynthesis (Phoenix copy) 	false	36	0	0	0	rxn00689 rxn00689 rxn00299 rxn00299 rxn00907 rxn01257 rxn01257 
seed.pwy367	Frankia C1 regulator	false	0	0	0	0	
seed.pwy368	Fructose-bisphosphate aldolase protein family	true	100	0	0	0	rxn00786 rxn00786 rxn00786 
seed.pwy369	Gamma-aminobutyrate (GABA) shunt	false	35	0	0	0	rxn01851 rxn12822 rxn01204 rxn05126 rxn01252 rxn00509 rxn00508 
seed.pwy370	Glyoxylate-Hydroxypyruvate Conversion	false	44	0	0	0	rxn01102 rxn00010 rxn00324 rxn00148 
seed.pwy371	Heme temp review	false	58	0	0	0	rxn00599 rxn02303 rxn04704 rxn00224 rxn01629 rxn00351 rxn00060 rxn00029 rxn02288 rxn05005 
seed.pwy372	Homocitrate to 2-oxoadipate module	false	20	0	0	0	rxn00202 
seed.pwy373	Hypothetical DUF454	false	33	0	0	0	rxn00838 rxn13783 
seed.pwy374	Iron-sulfur cluster assembly	true	100	0	0	0	rxn09310 
seed.pwy375	Iron-sulfur experimental	false	60	2	0	0	rxn02789 rxn00973 rxn00973 rxn00616 rxn04704 rxn09310 rxn08335 rxn00898 rxn00371 rxn00799 rxn00799 rxn00085 rxn00085 rxn10122 rxn10122 rxn10122 rxn10122 rxn10122 rxn10120 rxn02988 rxn10120 rxn10120 
seed.pwy376	L-2-amino-adipate to lysine module	false	20	1	0	0	
seed.pwy377	Listeria autolysins	true	100	0	0	0	rxn00461 
seed.pwy378	Methionine Biosynthesis short	false	66	0	0	0	rxn00566 rxn00953 rxn00566 rxn00740 rxn01304 rxn01301 rxn01300 rxn00952 
seed.pwy379	Molybdopterin experimental	false	0	0	0	0	
seed.pwy380	Multiple resistance and pH-related antiporter Mrp	false	0	15	0	0	
seed.pwy381	Na dependent energetics	false	25	0	0	0	rxn12206 
seed.pwy382	NhaA	false	0	0	0	0	
seed.pwy383	PQQ-dependent quinoprotein dehydrogenases	false	25	0	0	0	rxn10116 
seed.pwy384	PTS uptake system scrtach	false	7	0	0	0	rxn02005 
seed.pwy385	Pectin degradation	false	0	0	0	0	
seed.pwy386	Peptidoglycan Biosynthesis experimental	true	93	0	0	0	rxn00187 rxn00187 rxn00187 rxn00187 rxn10199 rxn00293 rxn00293 rxn03903 rxn00187 rxn02285 rxn00461 rxn03408 rxn02286 rxn02008 rxn02011 
seed.pwy387	PfkB kinase	false	0	0	0	0	
seed.pwy388	Phenylalanine and Tyrosine Branches from Chorismate (Phoenix copy)	false	35	0	0	0	rxn01256 rxn01256 rxn01000 rxn01256 rxn01000 
seed.pwy389	Phosphate-binding DING proteins	true	100	0	0	0	rxn13783 rxn05145 
seed.pwy390	Phosphoglycerate mutase protein family	false	66	0	0	0	rxn01106 rxn01106 
seed.pwy391	Potassium homeostasis Pavel	false	75	0	0	0	rxn05596 rxn10168 rxn10168 rxn10168 rxn05596 rxn05596 
seed.pwy392	Propanoate to succinate module	false	50	0	0	0	rxn00973 rxn00289 rxn00669 
seed.pwy393	Q-derivative	true	100	0	0	0	rxn00299 rxn00299 
seed.pwy394	S-Adenosylhomocysteine and S-Methylthioadenosine metabolism	false	50	0	0	0	rxn03395 rxn00141 rxn00126 
seed.pwy395	SA hypothetical	false	66	0	0	0	rxn13783 rxn13784 
seed.pwy396	Siderophores of catechol family	false	0	0	0	0	
seed.pwy397	Sugar catabolome in Shewanella species	false	29	1	0	0	rxn01106 rxn00616 rxn00817 rxn00816 rxn00016 rxn00459 rxn00547 rxn00975 rxn00615 rxn00611 rxn01828 rxn00781 rxn02005 rxn01100 rxn00148 rxn00777 rxn05160 rxn01116 rxn01146 rxn00785 rxn00747 
seed.pwy398	Sulfate Assimilation Shewanella	false	25	0	0	0	rxn00649 rxn00649 rxn05153 rxn05005 
seed.pwy399	Superpathway of cysteine biosynthesis	false	0	0	0	0	
seed.pwy400	Synechocystis experimental	false	33	0	0	0	rxn05005 
seed.pwy401	TRAP Transporter collection	true	100	0	0	0	rxn05561 
seed.pwy402	Taurine Utilization Exp	false	75	0	0	0	rxn05172 rxn05172 rxn05172 
seed.pwy403	Transporters In Models	false	38	38	0	0	rxn10042 rxn10042 rxn10042 rxn10042 rxn10042 rxn10042 rxn10042 rxn10042 rxn05172 rxn05466 rxn05161 rxn05161 rxn05161 rxn05161 rxn05514 rxn05528 rxn10113 rxn05167 rxn05533 rxn00371 rxn00371 rxn00371 rxn00371 rxn05162 rxn05146 rxn05146 rxn05155 rxn05158 rxn05158 rxn05158 rxn05181 rxn05505 rxn05161 rxn05173 rxn00947 rxn05170 rxn05170 rxn05149 rxn10199 rxn05147 rxn05147 rxn05147 rxn05147 rxn00083 rxn00083 rxn10122 rxn10122 rxn10122 rxn10122 rxn10122 rxn10122 rxn10122 rxn10122 rxn10122 rxn10122 rxn10122 rxn10122 rxn10122 rxn10122 rxn05625 rxn05533 rxn05533 rxn10120 rxn05145 rxn05145 rxn02005 rxn05596 rxn10168 rxn10168 rxn10168 rxn05163 rxn05183 rxn10120 rxn10120 rxn10120 rxn10120 rxn05160 rxn10116 rxn05163 rxn05153 rxn05561 rxn05172 rxn05172 rxn05177 rxn05596 rxn05596 rxn10113 rxn10113 rxn05150 rxn05150 rxn05150 rxn10868 rxn05243 rxn05596 rxn10113 rxn05215 
